LEARNING-DISCOVER	bib.bib174	[74] G. M. Van de Ven and A. S. Tolias (2019) Three scenarios for continual learning. arXiv preprint arXiv:1904.07734. Cited by: §5.1.	#S5.SS1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib10	[75] D. Van Dijk, R. Sharma, J. Nainys, K. Yim, P. Kathail, A. J. Carr, C. Burdziak, K. R. Moon, C. L. Chaffer, D. Pattabiraman, et al. (2018) Recovering gene interactions from single-cell data using data diffusion. Cell 174 (3), pp. 716–729. Cited by: §4.4, Table 7.	#S4.SS4.p4.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib4	[76] A. Venkat, S. E. Youlten, B. P. San Juan, C. A. Purcell, S. Gupta, M. Amodio, D. P. Neumann, J. G. Lock, A. E. Westacott, C. S. McCool, et al. (2025) AAnet resolves a continuum of spatially-localized cell states to unveil intratumoral heterogeneity. Cancer Discovery. Cited by: §4.4.	#S4.SS4.p4.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib95	[77] L. Wang, X. Zhang, H. Su, and J. Zhu (2024) A comprehensive survey of continual learning: theory, method and application. IEEE transactions on pattern analysis and machine intelligence 46 (8), pp. 5362–5383. Cited by: §5.1.	#S5.SS1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib403	[78] Y. Wang, S. Su, Z. Zeng, E. Xu, L. Ren, X. Yang, Z. Huang, X. He, L. Ma, B. Peng, et al. (2025) ThetaEvolve: test-time learning on open problems. arXiv preprint arXiv:2511.23473. Cited by: §1, §4.1, Table 2, Table 3, §4, §5.2.2, §5.	#S1.p7.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib26	[79] Y. Wang, Q. Yang, Z. Zeng, L. Ren, L. Liu, B. Peng, H. Cheng, X. He, K. Wang, J. Gao, et al. (2025) Reinforcement learning for reasoning in large language models with one training example. arXiv preprint arXiv:2504.20571. Cited by: §5.3, §5.	#S5.SS3.p1.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib405	[80] E. P. White (2023) A new bound for Erdős’ minimum overlap problem. Acta Arithmetica 208, pp. 235–255. Cited by: §4.1.1.	#S4.SS1.SSS1.p1.11	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib20	[81] A. Yang, A. Li, B. Yang, B. Zhang, B. Hui, B. Zheng, B. Yu, C. Gao, C. Huang, C. Lv, et al. (2025) Qwen3 technical report. arXiv preprint arXiv:2505.09388. Cited by: §4.1.2.	#S4.SS1.SSS2.p6.6	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib416	[82] F. Yao, L. Liu, D. Zhang, C. Dong, J. Shang, and J. Gao Your efficient rl framework secretly brings you off-policy rl training, august 2025. URL https://fengyao. notion. site/off-policy-rl. Cited by: §3.3.	#S3.SS3.p1.6	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib3	[83] K. K. Youssef, N. Narwade, A. Arcas, A. Marquez-Galera, R. Jiménez-Castaño, C. Lopez-Blau, H. Fazilaty, D. García-Gutierrez, A. Cano, J. Galcerán, et al. (2024) Two distinct epithelial-to-mesenchymal transition programs control invasion and inflammation in segregated tumor cell populations. Nature Cancer 5 (11), pp. 1660–1680. Cited by: §4.4.	#S4.SS4.p4.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib52	[84] M. Yuksekgonul, F. Bianchi, J. Boen, S. Liu, P. Lu, Z. Huang, C. Guestrin, and J. Zou (2025) Optimizing generative ai by backpropagating language model feedback. Nature 639 (8055), pp. 609–616. Cited by: §1, §2.2.	#S1.p3.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib412	[85] A. L. Zhang, M. Sirovatka, E. Schultheis, B. Horowitz, and M. Saroufim (2025) KernelBot: a competition platform for writing heterogeneous GPU code. In Championing Open-source DEvelopment in ML Workshop @ ICML25, External Links: Link Cited by: §4.2.	https://openreview.net/forum?id=bq9U4dmuyJ	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib233	[86] H. Zhang, A. C. Berg, M. Maire, and J. Malik (2006) SVM-knn: discriminative nearest neighbor classification for visual category recognition. In 2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR’06), Vol. 2, pp. 2126–2136. Cited by: §5.2.1.	#S5.SS2.SSS1.p1.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib73	[87] Y. Zhang, Y. Liu, H. Yuan, Y. Yuan, Q. Gu, and A. C. Yao (2025) On the design of kl-regularized policy gradient algorithms for llm reasoning. arXiv preprint arXiv:2505.17508. Cited by: §3.2.	#S3.SS2.p2.4	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib27	[88] Y. Zuo, K. Zhang, L. Sheng, S. Qu, G. Cui, X. Zhu, H. Li, Y. Zhang, X. Long, E. Hua, et al. (2025) Ttrl: test-time reinforcement learning. arXiv preprint arXiv:2504.16084. Cited by: §5.4, §5.	#S5.SS4.p1.1	arxiv-html:ltx_bibitem
